,SA2 code,SA2 name,2021,km2,persons/km2
2227,604011078.0,Parklands - Camdale,6972.0,19.5,356.9
2228,604011079.0,Penguin - Sulphur Creek,5532.0,64.2,86.2
2229,604011080.0,Romaine - Havenview,3622.0,11.9,305.6
2230,604011081.0,Somerset,4161.0,26.9,154.7
2231,604011082.0,Ulverstone,7267.0,27.5,264.3
2232,604011083.0,West Ulverstone,4607.0,18.1,255.0
2233,604011084.0,Wynyard,6546.0,58.6,111.6
2234,604021085.0,Devonport,14979.0,10.3,1457.6
2235,604021086.0,East Devonport,5192.0,13.2,392.4
2236,604021087.0,Latrobe,5501.0,215.3,25.5
2237,604021088.0,Miandetta - Don,3750.0,23.1,162.5
2238,604021089.0,Port Sorell,6626.0,363.0,18.3
2239,604021090.0,Quoiba - Spreyton,3189.0,28.6,111.6
2240,604021091.0,Sheffield - Railton,6792.0,1156.5,5.9
2241,604021092.0,Turners Beach - Forth,3556.0,84.4,42.1
2242,604031093.0,King Island,1654.0,1095.7,1.5
2243,604031094.0,North West,4290.0,4765.9,0.9
2244,604031095.0,Smithton,4045.0,91.3,44.3
2245,604031096.0,Waratah,3934.0,3489.5,1.1
2246,604031097.0,West Coast (Tas.),4373.0,3931.6,1.1
2247,604031098.0,Wilderness - West,0.0,5651.9,0.0
2248,701011001.0,Darwin Airport,20.0,14.3,1.4
2249,701011002.0,Darwin City,7679.0,3.2,2420.0
2250,701011003.0,East Point,0.0,2.4,0.0
2251,701011004.0,Fannie Bay - The Gardens,3807.0,3.9,972.0
2252,701011005.0,Larrakeyah,4175.0,1.9,2146.3
2253,701011006.0,Ludmilla - The Narrows,2710.0,5.4,506.5
2254,701011007.0,Parap,2980.0,1.1,2703.7
2255,701011008.0,Stuart Park,4347.0,1.7,2629.6
2256,701011009.0,Woolner - Bayview - Winnellie,3024.0,6.8,445.1
2257,701021010.0,Alawa,2172.0,1.2,1751.8
2258,701021011.0,Anula,2494.0,1.3,1892.5
2259,701021012.0,Berrimah,1814.0,30.3,60.0
2260,701021013.0,Brinkin - Nakara,3615.0,2.7,1345.8
2261,701021014.0,Buffalo Creek,0.0,23.9,0.0
2262,701021015.0,Charles Darwin,3.0,17.5,0.2
2263,701021016.0,Coconut Grove,3064.0,1.4,2151.4
2264,701021017.0,East Arm,25.0,28.0,0.9
2265,701021018.0,Jingili,1922.0,1.3,1460.2
2266,701021019.0,Karama,5177.0,2.1,2506.4
2267,701021020.0,Leanyer,4910.0,2.5,1962.7
2268,701021021.0,Lyons (NT),6356.0,7.0,902.7
2269,701021022.0,Malak - Marrara,4668.0,4.8,966.2
2270,701021023.0,Millner,2726.0,1.5,1857.3
2271,701021024.0,Moil,2085.0,1.0,2000.2
2272,701021025.0,Nightcliff,4112.0,1.5,2833.5
2273,701021026.0,Rapid Creek,3456.0,1.9,1802.3
2274,701021027.0,Tiwi,2657.0,3.1,852.0
2275,701021028.0,Wagaman,2130.0,0.8,2542.4
2276,701021029.0,Wanguri,1921.0,0.9,2169.4
2277,701021030.0,Wulagi,2639.0,1.3,2089.6
2278,701031031.0,Howard Springs,5735.0,118.0,48.6
2279,701031032.0,Humpty Doo,8898.0,157.4,56.5
2280,701031033.0,Koolpinyah,14.0,1199.6,0.0
2281,701031034.0,Virginia,3368.0,54.7,61.5
2282,701031035.0,Weddell,4584.0,1408.7,3.3
2283,701041036.0,Bakewell,3270.0,1.3,2480.1
2284,701041037.0,Driver,2900.0,1.7,1690.3
2285,701041038.0,Durack - Marlow Lagoon,4788.0,11.7,408.6
2286,701041039.0,Gray,3354.0,1.5,2231.7
2287,701041040.0,Moulden,3268.0,1.8,1867.0
2288,701041041.0,Palmerston - North,4762.0,4.8,999.3
2289,701041042.0,Palmerston - South,6803.0,25.0,272.3
2290,701041043.0,Rosebery - Bellamack,6992.0,3.2,2202.1
2291,701041044.0,Woodroffe,3377.0,1.6,2113.7
2292,702011045.0,Charles,4683.0,16.7,280.5
2293,702011046.0,East Side,5993.0,25.8,232.6
2294,702011047.0,Flynn (NT),5056.0,17.1,296.3
2295,702011048.0,Larapinta,5499.0,58.6,93.9
2296,702011049.0,Mount Johns,4390.0,19.0,231.6
2297,702011050.0,Petermann - Simpson,2196.0,175248.1,0.0
2298,702011051.0,Ross,2980.0,190.7,15.6
2299,702011052.0,Sandover - Plenty,4499.0,129517.2,0.0
2300,702011053.0,Tanami,3274.0,192662.3,0.0
2301,702011054.0,Yuendumu - Anmatjere,2123.0,71845.1,0.0
2302,702021055.0,Barkly,2516.0,303169.1,0.0
2303,702021056.0,Tennant Creek,3504.0,42.1,83.3
2304,702031057.0,Alligator,4678.0,33100.7,0.1
2305,702031058.0,Daly,2157.0,34828.1,0.1
2306,702031059.0,Thamarrurr,2448.0,3373.7,0.7
2307,702031060.0,Tiwi Islands,2738.0,7483.2,0.4
2308,702031061.0,West Arnhem,6000.0,33509.2,0.2
2309,702041062.0,Anindilyakwa,2884.0,2609.0,1.1
2310,702041063.0,East Arnhem,8067.0,30989.9,0.3
2311,702041064.0,Nhulunbuy,3569.0,7.6,466.7
2312,702051065.0,Elsey,2603.0,92949.7,0.0
2313,702051066.0,Gulf,4818.0,92278.2,0.1
2314,702051067.0,Katherine,10727.0,7416.9,1.4
2315,702051068.0,Victoria River,2997.0,133608.8,0.0
2316,801011001.0,Aranda,2587.0,1.6,1655.0
2317,801011002.0,Belconnen,8576.0,4.4,1937.6
2318,801011003.0,Bruce,7582.0,5.8,1307.8
2319,801011004.0,Charnwood,3048.0,1.9,1642.3
2320,801011005.0,Cook,2945.0,1.6,1860.3
2321,801011006.0,Dunlop,7267.0,3.6,2015.6
2322,801011007.0,Evatt,5506.0,3.1,1799.2
2323,801011008.0,Florey,4778.0,2.8,1734.0
2324,801011009.0,Flynn (ACT),3647.0,2.1,1740.4
2325,801011010.0,Fraser,2117.0,2.5,855.3
2326,801011011.0,Giralang,3360.0,2.4,1373.3
2327,801011012.0,Gooromon,4.0,9.9,0.4
2328,801011013.0,Hawker,3003.0,2.0,1535.1
2329,801011014.0,Higgins,3304.0,1.7,1973.4
2330,801011015.0,Holt,5608.0,3.3,1701.6
2331,801011016.0,Kaleen,7656.0,6.0,1270.3
2332,801011017.0,Latham,3749.0,2.7,1372.7
2333,801011018.0,Lawson,2746.0,3.1,890.3
2334,801011019.0,Macgregor (ACT),7030.0,4.3,1644.5
2335,801011020.0,Macquarie,3092.0,1.7,1818.4
2336,801011021.0,McKellar,2720.0,1.4,1923.6
2337,801011022.0,Melba,3369.0,2.3,1460.1
2338,801011023.0,Page,3033.0,1.3,2293.4
2339,801011024.0,Scullin,3056.0,1.4,2143.1
2340,801011025.0,Spence,2566.0,1.5,1685.5
2341,801011026.0,Weetangera,2782.0,1.6,1757.2
2342,801011111.0,Molonglo Corridor,16.0,24.9,0.6
2343,801011142.0,Macnamara,0.0,4.2,0.0
2344,801011143.0,Strathnairn,705.0,4.2,168.0
2345,801011144.0,West Belconnen,20.0,3.0,6.6
2346,801031031.0,Hume,394.0,8.6,46.0
2347,801031032.0,Kowen,23.0,76.9,0.3
2348,801031113.0,Canberra East,1090.0,31.1,35.1
2349,801031114.0,Canberra Airport,128.0,5.5,23.1
2350,801031115.0,Majura,297.0,89.7,3.3
2351,801041034.0,Amaroo,6122.0,2.6,2366.3
2352,801041035.0,Bonner,7374.0,2.8,2675.7
2353,801041036.0,Casey,6482.0,2.6,2471.7
2354,801041037.0,Crace,4790.0,1.7,2899.9
2355,801041038.0,Forde,4433.0,1.9,2312.3
2356,801041039.0,Franklin,7537.0,2.3,3281.8
2357,801041040.0,Gungahlin,8629.0,4.6,1890.6
2358,801041043.0,Hall,299.0,2.9,104.1
2359,801041044.0,Harrison,8307.0,2.9,2848.0
2360,801041045.0,Mitchell,8.0,7.4,1.1
2361,801041046.0,Ngunnawal,11012.0,4.2,2647.7
2362,801041047.0,Nicholls,6664.0,6.7,994.4
2363,801041048.0,Palmerston,5567.0,1.9,2857.7
2364,801041116.0,Gungahlin - East,0.0,17.2,0.0
2365,801041117.0,Gungahlin - West,0.0,13.7,0.0
2366,801041118.0,Jacka,708.0,2.9,243.3
2367,801041119.0,Kenny,18.0,6.2,2.9
2368,801041120.0,Moncrieff,5313.0,1.9,2771.2
2369,801041121.0,Taylor,2193.0,4.1,537.2
2370,801041122.0,Throsby,2387.0,1.5,1613.7
2371,801051049.0,Acton,2875.0,2.7,1050.3
2372,801051050.0,Ainslie,5358.0,3.5,1513.3
2373,801051051.0,Braddon,6447.0,1.4,4579.5
2374,801051053.0,Civic,4939.0,1.4,3451.7
2375,801051054.0,Dickson,3298.0,1.6,2090.0
2376,801051055.0,Downer,4296.0,1.6,2628.8
2377,801051056.0,Hackett,3223.0,1.9,1653.0
2378,801051057.0,Lyneham,5691.0,5.5,1039.0
2379,801051058.0,O`Connor (ACT),5922.0,4.9,1201.6
2380,801051060.0,Turner,4486.0,1.5,2917.5
2381,801051061.0,Watson,6721.0,3.7,1829.1
2382,801051123.0,Black Mountain,0.0,6.7,0.0
2383,801051124.0,Campbell,4580.0,3.2,1449.7
2384,801051125.0,Duntroon,1995.0,2.4,827.2
2385,801051126.0,Parkes (ACT) - North,0.0,1.1,0.0
2386,801051127.0,Reid,1541.0,0.9,1645.1
2387,801051128.0,Russell,0.0,0.5,0.0
2388,801061062.0,Deakin,3107.0,3.6,870.0
2389,801061063.0,Forrest,1828.0,1.6,1149.6
2390,801061064.0,Griffith (ACT),5335.0,2.8,1935.8
2391,801061066.0,Lake Burley Griffin,0.0,6.2,0.0
2392,801061067.0,Narrabundah,6454.0,4.1,1577.7
2393,801061068.0,Parkes (ACT) - South,4.0,1.8,2.2
2394,801061069.0,Red Hill (ACT),3144.0,4.9,646.8
2395,801061070.0,Yarralumla,3101.0,7.2,430.1
2396,801061129.0,Barton,1956.0,1.2,1643.6
2397,801061130.0,Fyshwick,59.0,9.8,6.0
2398,801061131.0,Kingston (ACT),6603.0,1.4,4703.3
2399,801071071.0,Banks,5094.0,2.3,2260.7
2400,801071072.0,Bonython,3832.0,2.9,1319.3
2401,801071073.0,Calwell,5715.0,3.9,1468.3
2402,801071074.0,Chisholm,5244.0,3.1,1689.1
2403,801071075.0,Conder,5088.0,4.5,1124.7
2404,801071076.0,Fadden,2981.0,3.1,959.6
2405,801071077.0,Gilmore,2691.0,2.0,1315.6
2406,801071078.0,Gordon (ACT),7890.0,4.4,1776.4
2407,801071079.0,Gowrie (ACT),3126.0,1.9,1618.3
2408,801071080.0,Greenway,4101.0,5.3,772.7
2409,801071081.0,Isabella Plains,4324.0,2.5,1733.1
2410,801071082.0,Kambah,15702.0,11.3,1385.1
2411,801071083.0,Macarthur,1402.0,1.3,1077.3
2412,801071084.0,Monash,5602.0,3.4,1641.9
2413,801071085.0,Mount Taylor,0.0,10.9,0.0
2414,801071086.0,Oxley (ACT),1695.0,1.1,1560.1
2415,801071087.0,Richardson,3047.0,2.2,1362.0
2416,801071088.0,Theodore,3783.0,3.1,1206.6
2417,801071089.0,Tuggeranong,40.0,75.6,0.5
2418,801071090.0,Wanniassa,7878.0,5.4,1459.6
2419,801071132.0,Tuggeranong - West,10.0,9.2,1.1
2420,801081091.0,Chapman,2849.0,1.9,1535.2
2421,801081092.0,Duffy,3382.0,2.8,1209.4
2422,801081093.0,Fisher,3211.0,1.6,2029.5
2423,801081094.0,Holder,2804.0,1.9,1497.9
2424,801081095.0,Rivett,3337.0,1.6,2071.9
2425,801081096.0,Stirling,2173.0,1.3,1643.0
2426,801081097.0,Waramanga,2777.0,1.7,1624.2
2427,801081098.0,Weston,3989.0,3.8,1037.1
2428,801081133.0,Scrivener,0.0,1.6,0.0
2429,801091099.0,Chifley,2667.0,1.6,1678.5
2430,801091100.0,Curtin,5550.0,4.8,1154.4
2431,801091101.0,Farrer,3768.0,2.1,1821.4
2432,801091102.0,Garran,3701.0,2.7,1372.5
2433,801091103.0,Hughes,3202.0,1.8,1789.4
2434,801091104.0,Isaacs,2363.0,3.1,765.2
2435,801091105.0,Lyons (ACT),3262.0,2.3,1442.2
2436,801091106.0,Mawson,3440.0,2.1,1628.2
2437,801091107.0,O`Malley,927.0,2.6,355.6
2438,801091108.0,Pearce,2681.0,1.7,1574.1
2439,801091109.0,Phillip,5204.0,2.6,2021.0
2440,801091110.0,Torrens,2413.0,1.3,1854.3
2441,801101134.0,Arboretum,10.0,6.0,1.7
2442,801101135.0,Coombs,4834.0,2.3,2085.6
2443,801101136.0,Denman Prospect,2719.0,4.7,573.2
2444,801101137.0,Molonglo,0.0,2.2,0.0
2445,801101139.0,Wright,3806.0,1.3,2993.1
2446,801101145.0,Molonglo - East,3.0,7.3,0.4
2447,801101146.0,Whitlam,10.0,3.3,3.1
2448,801111140.0,ACT - South West,554.0,416.8,1.3
2449,801111141.0,Namadgi,67.0,1202.8,0.1
2450,901011001.0,Christmas Island,1716.0,136.1,12.6
2451,901021002.0,Cocos (Keeling) Islands,602.0,13.7,43.9
2452,901031003.0,Jervis Bay,310.0,67.2,4.6
2453,901041004.0,Norfolk Island,2220.0,38.7,57.4
2454,,,,,
2455,,TOTAL AUSTRALIA,25688079.0,7688094.9,3.3
2456,,,,,
2457,,,,,
2458,,,,,
2459,,,,,
2460,,,,,
